lst,ndvi,ndbi,year,sat,zone,site,trat
314.49158033165816,0.11530498585914095,0.0011816183777261361,2021,L8,sitio,cyrusone,dc
309.5102335814259,0.11826891092941695,-0.0026476747808618166,2021,L8,sitio,cyrusone,dc
325.2491436992574,0.10616852736648492,0.0019291248297937783,2021,L8,sitio,cyrusone,dc
323.5409544458029,0.10462570392347746,0.003316033232713518,2021,L8,sitio,cyrusone,dc
309.7804295820701,0.10842046347213463,0.002448809798043321,2021,L8,sitio,cyrusone,dc
304.83250857453436,0.09719262897198261,0.005879606661062492,2021,L8,sitio,cyrusone,dc
306.87075926761025,0.10506525515925923,0.003800605920147453,2021,L8,sitio,cyrusone,dc
302.3044020420618,0.11603358382068851,-3.036609353831692E-4,2021,L8,sitio,cyrusone,dc
288.29521600350154,0.11537461545796131,-0.010028226591299332,2021,L8,sitio,cyrusone,dc
285.84765205817536,0.10646962725093248,-0.00958115050688813,2022,L8,sitio,cyrusone,dc
294.5795297241478,0.11815700087661546,-0.008839200373629667,2022,L8,sitio,cyrusone,dc
289.7890312548847,0.10549470512887152,-0.002320681186774247,2022,L8,sitio,cyrusone,dc
298.97739281931354,0.10166555083176748,8.047910065934972E-4,2022,L8,sitio,cyrusone,dc
299.0152508992058,0.09859782233505596,-0.0010736058212511214,2022,L8,sitio,cyrusone,dc
305.33360626218433,0.09650089293285521,0.0021576928978331296,2022,L8,sitio,cyrusone,dc
315.57402273234794,0.10099973865376219,9.586862922015871E-5,2022,L8,sitio,cyrusone,dc
313.0652378795894,0.10830376322817452,9.737894983231714E-4,2022,L8,sitio,cyrusone,dc
318.3601706961498,0.09953290435202304,0.0022651370023302297,2022,L8,sitio,cyrusone,dc
326.1244588495977,0.09948005420076439,0.003625659570879229,2022,L8,sitio,cyrusone,dc
331.1479229829479,0.10471972985787349,0.004076252593868227,2022,L8,sitio,cyrusone,dc
318.27580798845213,0.10487140117125889,5.066262396803564E-4,2022,L8,sitio,cyrusone,dc
328.4029505717497,0.10814110763781198,0.0019379005748810145,2022,L8,sitio,cyrusone,dc
323.8544187334118,0.1125913560252508,-9.745938175838347E-4,2022,L8,sitio,cyrusone,dc
316.67373929473416,0.11067321892471914,0.001444951574181145,2022,L8,sitio,cyrusone,dc
314.2802251993172,0.10538272097208297,0.0025495727944008554,2022,L8,sitio,cyrusone,dc
305.16726441135665,0.10590188239863951,-0.002824456656324107,2022,L8,sitio,cyrusone,dc
294.9230325905459,0.11285384712744156,-0.005117778392294659,2022,L8,sitio,cyrusone,dc
288.12277764507206,0.10053097452978854,-0.010734004250362842,2023,L8,sitio,cyrusone,dc
294.98286810394495,0.09623653900543727,-0.005812303364572144,2023,L8,sitio,cyrusone,dc
285.9585220278523,0.09780162021236385,-0.013385168620805198,2023,L8,sitio,cyrusone,dc
303.6329855331621,0.09174608689484925,-0.004140039127954516,2023,L8,sitio,cyrusone,dc
315.6991052338667,0.09661291426154753,-0.0021698299060757026,2023,L8,sitio,cyrusone,dc
316.59750573987674,0.10338980091185088,-0.003163076275061186,2023,L8,sitio,cyrusone,dc
